,Unnamed: 0,id,機構名稱,地址,連絡人,連絡電話,Email,距離(km),lat,lng
1054,1054,1055,上海動物醫院,花蓮縣花蓮市上海街63號 room,蔡志文,038341853,,,22.75753,120.26594
1055,1055,1056,綠樁動物醫院,花蓮縣花蓮市明禮路71號之10 room,陳音竹,03-8360850,cksakuw@gmail.com,,22.75753,120.26594
1056,1056,1057,高橋貓友善動物醫院,花蓮縣花蓮市中正路136號 room,李孟達,038358018,,,22.75753,120.26594
1057,1057,1058,犬家福寵物館,花蓮縣花蓮市建國路172-1號 room,施致維,,a8859092@yahoo.com.tw,,22.75753,120.26594
1058,1058,1059,玉里動物醫院,花蓮縣玉里鎮光復路120號 room,黃恭,(03)8889479,andyroddick2004@gmail.com,,22.75753,120.26594
1059,1059,1060,和平動物診所,花蓮縣玉里鎮和平路60號 room,李秋吉,03-8980378,,,22.75753,120.26594
1060,1060,1061,長良動物醫院,null room,邱怡珍,,baliya2020@gmail.com,,0.0,0.0
1061,1061,1062,建國動物診所,花蓮縣吉安鄉北昌村建國路1段9號 room,許宏文,038565715,,,22.75753,120.26594
1062,1062,1063,祐安動物醫院,花蓮縣吉安鄉海岸路296號 room,吳文展,03-8521079,dr.liao62@gmail.com,,22.75753,120.26594
1063,1063,1064,新和動物醫院,花蓮縣吉安鄉海岸路363號 room,葉美玲,03-8538672,notebook9@hotmail.com,,22.75753,120.26594
1064,1064,1065,永安動物醫院,花蓮縣吉安鄉吉安路一段81號 room,池金雄,03-8563566,chi19751215@gmail.com,,22.75753,120.26594
1065,1065,1066,家馨動物醫院,花蓮縣吉安鄉吉興一街389巷2號 room,羅涴馨,03-8523990,lo0976023062@gmail.com,,22.75753,120.26594
1066,1066,1067,向陽犬舍,花蓮縣吉安鄉慶豐村吉安路二段313號 room,瞿言軒,0976720197,,,22.75753,120.26594
1067,1067,1068,有愛動物醫院,花蓮縣吉安鄉北昌村自立路二段120號 room,溫文華,038466288,drwen622@gmail.com,,22.75753,120.26594
1068,1068,1069,努比寵物造型屋,花蓮縣吉安鄉北昌村建國路366號 room,周從順,,jj0938179592@gmail.com,,22.75753,120.26594
1069,1069,1070,中山犬貓專科診所,花蓮縣吉安鄉北昌村建昌路176號 room,林義發,,dog8570658@gmail.com,,22.75753,120.26594
1070,1070,1071,花霸犬舍,null room,李義正,,,,0.0,0.0
1071,1071,1072,弘茂犬莊,花蓮縣壽豐鄉平和村平和二街81巷3號 room,張福源,,,,22.75753,120.26594
1072,1072,1073,噶瑪蘭犬舍,花蓮縣豐濱鄉新社202-1號 room,陳美玉,0912091980,ettm2012@gmail.com,,22.75753,120.26594
1073,1073,1074,佑青動物醫院,澎湖縣馬公市西文里20鄰中華路308號1樓 room,郭仁晃,069264442,GRH@ms13.hinet.net,,22.75753,120.26594
1074,1074,1075,愛犬動物醫院,澎湖縣馬公市中華路293號 room,康必昌,069277456,a_0860620@ms32.hine.net,,22.75753,120.26594
1075,1075,1076,葛萊美寵物百貨量販店error,null room,高順安,,06-9270857,,0.0,0.0
1076,1076,1077,奧斯卡股份有限公司-澎湖分公司,澎湖縣馬公市朝陽里林森路36號之1 room,張亭瑜,,,,22.75753,120.26594
1077,1077,1078,基隆愛犬醫院,基隆市中正區義一路188號 room,李通文,0224229214,v123361188@gmail.com ,,22.75753,120.26594
1078,1078,1079,基隆市寵物商業同業公會,基隆市中正區北寧路396巷26.28號 room,廖締樺,,a7991817@yahoo.com.tw,,22.75753,120.26594
1079,1079,1080,祥霖動物醫院,基隆市安樂區基金一路112巷63號 room,李威祥,,,,22.75753,120.26594
1080,1080,1081,七堵動物醫院,基隆市七堵區明德一路125號 room,張嘉晉,0224565942,vn508286@ms5.tisnet.net.tw,,22.75753,120.26594
1081,1081,1082,旺旺動物醫院,基隆市信義區中興路26號 room,李崇明,0224270563,dr.leedemi@gmail.com,,22.75753,120.26594
1082,1082,1083,台大長鴻動物醫院,基隆市仁愛區仁一路139號 room,李長龍,24261456,evergreat@gmail.com,,22.75753,120.26594
1083,1083,1084,新興動物醫院,基隆市仁愛區仁一路117號 room,游大森,0224295639,yawenchemg18@gmail.com,,22.75753,120.26594
1084,1084,1085,成安動物醫院,基隆市中山區成功二路54號 room,周清暸,0224233739,aspic0111@hotmail.com,,22.75753,120.26594
1085,1085,1086,慈仁動物醫院,基隆市安樂區樂利二街62巷1號1樓 room,王子瑋,0224286899,aa680128@ms38.hinet.net,,22.75753,120.26594
1086,1086,1087,台大稚沅動物醫院,基隆市中山區中山一路307號 room,王郁喬,0224286784,wiseaidah@gmail.com,,22.75753,120.26594
1087,1087,1088,喵喵TNR動物醫院,基隆市中山區成功二路171號1樓 room,羅元彰,0224250966,ulcer97@gmail.com,,22.75753,120.26594
1088,1088,1089,林犬貓專科醫院,基隆市信義區信二路106號 room,林琦盛,0224291552,sakimori.lin@gmail.com,,22.75753,120.26594
1089,1089,1090,東尚動物醫院,基隆市信義區東明路159號 room,林立,02-24653088,ookami1036@gmail.com,,22.75753,120.26594
1090,1090,1091,臺大興安動物醫院,基隆市信義區信二路43號1樓 room,林家興,02-86923655,,,22.75753,120.26594
1091,1091,1092,台大良一動物醫院,基隆市信義區義九路2號 room,林良道,,wellvet2017@gmail.com,,22.75753,120.26594
1092,1092,1093,全育動物醫院,新竹市東區南大路436號 room,南松,035614316,JACKYNAN@MS28.HINET.NET,,22.75753,120.26594
1093,1093,1094,全美動物醫院,新竹市東區四維路56號 room,陳明遠,035266284,chagmay@ms21.hinet.net,,22.75753,120.26594
1094,1094,1095,懷生動物醫院,新竹市東區金城一路24號 room,曾鈺鈴,03-5752382,tenkutseng@gmail.com,,22.75753,120.26594
1095,1095,1096,加賀動物醫院,新竹市東區中華路二段613號 room,林聞櫃,035254171,CHIAHER1@MS24.HINET.NET,,22.75753,120.26594
1096,1096,1097,旺鑫動物醫院,新竹市東區關東路23巷23號 room,吳永鑫,035778558,wus.wu@msa.hinet.net,,22.75753,120.26594
1097,1097,1098,風城動物醫院,新竹市東區中華路四段32號 room,許幸宗,03-5305073,Dr57122@ms38.hinet.net,,22.75753,120.26594
1098,1098,1099,台大安欣動物醫院,新竹市東區東光路25號 room,劉佳遠,03-5751317,reliance.ah@gmail.com,,22.75753,120.26594
1099,1099,1100,紐約動物醫院,新竹市東區民族路247號1樓 room,陳玉霖,03-5152125,nyah@livemail.tw,,22.75753,120.26594
1100,1100,1101,謙華動物醫院,新竹市東區公園路226號 room,歐千愉,03-5619595,,,22.75753,120.26594
1101,1101,1102,安定動物醫院,新竹市東區忠孝路434巷17號 room,張勝智,03-5611369,anding1928@gmail.com,,22.75753,120.26594
1102,1102,1103,淇寶寶動物醫院,新竹市東區光復路一段360-22號 room,黃婉琳,03-5631093,,,22.75753,120.26594
1103,1103,1104,渤海動物診所,新竹市東區西大路102巷4號 room,吳政運,03-5610432,yourmonmon@hotmail.com,,22.75753,120.26594
1104,1104,1105,新方伴侶動物醫院,新竹市東區光復路一段84號1樓 room,朱品愫,,hsinfangah@gmail.com,,22.75753,120.26594
1105,1105,1106,家家貓園,新竹市東區經國路一段369號1、2樓 room,廖煌錫,,rouboafu@yahoo.com.tw,,22.75753,120.26594
1106,1106,1107,協和動物診所,新竹市東區南大路48號1樓 room,林鈺章,03-5215380,hunter@speedangle.com,,22.75753,120.26594
1107,1107,1108,毛毛村動物醫院,新竹市東區南大路79-2號 room,林倡弘,,maomaovillage@gmail.com,,22.75753,120.26594
1108,1108,1109,泰迪寵物造型學苑,新竹市東區南大路768號 room,吳莉莉,03-5611616,lily888868@yahoo.com.tw,,22.75753,120.26594
1109,1109,1110,哆啦家族寵物生活館,新竹市東區關新路6號1樓 room,陳彥廷,,blackginlin@gmail.com,,22.75753,120.26594
1110,1110,1111,仁德家畜醫院,新竹市北區新民里北大路220號 room,林杰玄,035250313,ZEN_DE@YAHOO.COM.TW,,22.75753,120.26594
1111,1111,1112,中日動物醫院,新竹市北區西大路656號 room,洪熒娥,035231015,katsuqli@gmail.com,,22.75753,120.26594
1112,1112,1113,仁心寵物醫院,新竹市北區北大路105號 room,呂國璋,035429958,MED@MS16.HINET.NET,,22.75753,120.26594
1113,1113,1114,信安動物醫院,新竹市北區民權路242號 room,蔡東昇,035318126,TSCHEZ@IRIS.SEED.NET.TW,,22.75753,120.26594
1114,1114,1115,光華動物醫院,新竹市北區水田街214號之1 room,游振銘,035439840,jmyo@ms41.hinet.net,,22.75753,120.26594
1115,1115,1116,傑恩動物醫院,新竹市北區中華路二段667號 room,彭駿堯,,jane121512291@yahoo.com.tw,,22.75753,120.26594
1116,1116,1117,新竺動物醫院,新竹市北區竹光路98號 room,劉珮綸,03-5429961,budgie9801@yahoo.com,,22.75753,120.26594
1117,1117,1118,康乃爾動物醫院,新竹市北區武陵路16號1樓 room,毛嘉慶,03-5346161,welovedogcat@gmail.com,,22.75753,120.26594
1118,1118,1119,台大慈仁動物醫院,新竹市北區武陵路2-1號 room,譚至仁,03-5333931,tomgntan@gmail.com,,22.75753,120.26594
1119,1119,1120,築心動物醫院,新竹市北區經國路一段654號 room,蔡逸政,035338055,zhuxinVH@gmail.com,,22.75753,120.26594
1120,1120,1121,新竹市下鄉絕育專用,新竹市北區中正路120號 room,楊礎遠,,,,22.75753,120.26594
1121,1121,1122,銀月英國短毛貓貓舍,新竹市北區天府路二段2號1、2樓 room,楊明明,,,,22.75753,120.26594
1122,1122,1123,妮可貓工作室,新竹市北區境福街221號1、2樓 room,潘佳怡,,wmqve0109@gmail.com,,22.75753,120.26594
1123,1123,1124,瑪尼布偶貓舍,新竹市北區成功路65巷16號1樓 room,葉育如,,manidollscattery@gmail.com,,22.75753,120.26594
1124,1124,1125,頑固寵物水族,新竹市北區武陵西二路3號1樓 room,顧弘庭,0933949959,pug.ku@msa.hinet.net,,22.75753,120.26594
1125,1125,1126,大福小幸動物醫院,新竹市香山區經國路三段92巷6號 room,鄭明賢,035300175,vividhen1524@hotmail.com,,22.75753,120.26594
1126,1126,1127,有你動物醫院,新竹市香山區中華路五段46號 room,林秀萍,035300291,unique5300291@gmail.com,,22.75753,120.26594
1127,1127,1128,鑫鑫動物醫院,臺中市中區中華路一段112號 room,林鋐鑫,04-22254169,xxfishman@msn.com,,22.75753,120.26594
1128,1128,1129,蝴蝶蘭犬舍,臺中市中區光復路10號1樓 room,莊運森,,rene7171@yahoo.com.tw,,22.75753,120.26594
1129,1129,1130,總柴犬舍,臺中市南屯區大墩二街203號一樓、地下一層 room,李政軒,0925169919,,,22.75753,120.26594
1130,1130,1131,皇室美貓社error,臺中市中區成功路127號1樓 room,李春華,,barryleung28@gmail.com,,22.75753,120.26594
1131,1131,1132,高明莊犬舍,臺中市中區公園路111-1號1樓 room,李明宗,,,,22.75753,120.26594
1132,1132,1133,安生動物醫院,臺中市太平區新興路219號 room,廖茂淞,,ansuang@ms23.url.com.tw,,22.75753,120.26594
1133,1133,1134,東大動物醫院,臺中市東區信義街43號 room,許翰祥,04-22211708,donder@titan.seed.net.tw,,22.75753,120.26594
1134,1134,1135,大安動物醫院,臺中市東區十甲路230號 room,徐正懷,04-22125619,vetm226@gmail.com,,22.75753,120.26594
1135,1135,1136,仁愛犬醫院,臺中市東區東南里進化路122號 room,雷智和,,lei@mail.ciou.com.tw,,22.75753,120.26594
1136,1136,1137,富台動物醫院,臺中市東區練武里練武路244號 room,張乾洲,04-22955078,ftah@ms39.hinet.net,,22.75753,120.26594
1137,1137,1138,米懷谷動物醫院,臺中市東區東橋里大興街22號 room,林意修,04-22822679,lin99dt@yahoo.com.tw,,22.75753,120.26594
1138,1138,1139,健生動物醫院,臺中市大里區東榮路306號 room,陳志峯,04-24818966,kiensum@gmail.com,,22.75753,120.26594
1139,1139,1140,何康動物醫院,臺中市東區十甲東路657號 room,何虹達,04-22154869,honda_5250@yahoo.com.tw,,22.75753,120.26594
1140,1140,1141,貝果寵物生活館,臺中市東區台中路157號 room,林嘉倩,04-35079685,i0985800052@yahoo.com.tw,,22.75753,120.26594
1141,1141,1142,東森寵物雲股份有限公司臺中太平分公司,null room,陳安祥,,,,0.0,0.0
1142,1142,1143,泰德鬥牛專業犬舍,null room,何霈姍,,,,0.0,0.0
1143,1143,1144,聖愛動物醫院,臺中市南區復興路一段405號 room,陳雅竹,,yagi0317@ms28.hinet.net,,22.75753,120.26594
1144,1144,1145,國立中興大學獸醫教學醫院,臺中市南區國光路250-1號 room,陳文英,,,,22.75753,120.26594
1145,1145,1146,崇倫動物醫院,臺中市南區西川里忠明南路578號 room,林振益,04-23718709,,,22.75753,120.26594
1146,1146,1147,佳恩動物醫院,臺中市南區美村路二段88號 room,宋建興,,carprofen@gmail.com,,22.75753,120.26594
1147,1147,1148,迦南動物醫院,臺中市南區工學路285號 room,陳祐銘,,hllya@so-net.net.tw,,22.75753,120.26594
1148,1148,1149,長和犬醫院,臺中市南區長榮里國光路45號 room,陳永群,,locobey@yahoo.com.tw,,22.75753,120.26594
1149,1149,1150,成大動物醫院,臺中市南區平和里南平路16號 room,陳偉立,,weli.weli@msa.hinet.net,,22.75753,120.26594
1150,1150,1151,祥億動物醫院,臺中市南區復興路1段259號 room,姚國榮,04-22606450,syah2398518@hotmail.com,,22.75753,120.26594
1151,1151,1152,五福動物醫院,臺中市南區忠明南路893-1號 room,單黛安,,diantzcoolat25@yahoo.com.tw,,22.75753,120.26594
1152,1152,1153,胖胖動物醫院,臺中市南區國光路58號 room,李日榮,04-22297899,bryanlee2099@hotmail.com,,22.75753,120.26594
1153,1153,1154,尼昂貓專科醫院,臺中市南區復興路二段133號 room,李佳芳,,ffeelliinnee@gmail.com,,22.75753,120.26594
1154,1154,1155,巷弄動物醫院,臺中市南區復興路二段15巷28號 room,黃煜文,,vet0612@gmail.com,,22.75753,120.26594
1155,1155,1156,福興犬舍,臺中市南區福新街52號5樓 room,賴彥豪,,s22613691@yahoo.com.tw,,22.75753,120.26594
1156,1156,1157,高生動物醫院,臺中市南區信義南街249號 room,莊賜財,04-22211008,,,22.75753,120.26594
1157,1157,1158,熊嘟朗皇家藍英短貓舍,臺中市南區工學北路106號 room,劉陽,22605550,,,22.75753,120.26594
1158,1158,1159,歐米咖動物醫院,臺中市南區台中市南區建國南路一段246號 room,許世承,0422602199,omegavetah@gmail.com,,22.75753,120.26594
1159,1159,1160,惠犬獸醫院error,臺中市西區美村路一段631號 room,林順隆,,ufau0210@ms11.hinet.net,,22.75753,120.26594
1160,1160,1161,美安家畜醫院,臺中市西區民生路380號 room,鍾啟明,04-23026441,p1052@ms37.hinet.net,,22.75753,120.26594
1161,1161,1162,興緣動物醫院,臺中市西區公民里五廓街63號 room,林國欽,04-22229745,lin23729699@hotmail.com,,22.75753,120.26594
1162,1162,1163,大佳寵物醫院,臺中市西區華美西街一段203號 room,蔡祐吉,04-23131759,dahjiaah@ms36.hinet.net,,22.75753,120.26594
1163,1163,1164,全國動物醫院,臺中市西區五權八街100號 room,陳道杰,04-23731771,nbt@vet.com.tw,,22.75753,120.26594
1164,1164,1165,台中市世界聯合保護動物協會,臺中市清水區楊厝里鰲海路325號 room,高瑋怡,,dogorg@mail2000.com.tw,,22.75753,120.26594
1165,1165,1166,東興動物醫院,臺中市西區東興路3段164號 room,林裕翔,04-23203758,chenan88@ms18.hinet.net,,22.75753,120.26594
1166,1166,1167,全國動物醫院(大雅分院),臺中市北區中清路一段635號 room,余宗霖,,,,22.75753,120.26594
1167,1167,1168,全國動物醫院(精業分院),臺中市西區大業路357號 room,許津瑛,,,,22.75753,120.26594
1168,1168,1169,羅大宇動物醫院,臺中市西區大忠里存中街153號 room,羅致宇,04-23762196,lowchihyu@hotmail.com,,22.75753,120.26594
1169,1169,1170,百科動物醫院,臺中市西區忠明南路223號 room,李振銘,,swenao@hotmail.com,,22.75753,120.26594
1170,1170,1171,華碩動物醫院,臺中市西區向上路一段126號 room,廖彥華,,,,22.75753,120.26594
1171,1171,1172,豐陽動物醫院,臺中市西區林森路96號 room,蔡忠翰,04-23780808,funyoungah@gmail.com,,22.75753,120.26594
1172,1172,1173,興旺動物醫院,臺中市南屯區五權西路2段1146號 room,李辰涵,,,,22.75753,120.26594
1173,1173,1174,珍珠動物醫院,臺中市西區五權路2-142號 room,陳建榮,,,,22.75753,120.26594
1174,1174,1175,人人動物醫院,臺中市西區公正路146號 room,謝明偉,23028848,,,22.75753,120.26594
1175,1175,1176,誰沒貓寵物生活館,臺中市西區健行路1024號 room,劉銘雯,,sammi6555@gmail.com,,22.75753,120.26594
1176,1176,1177,莎拉咪動物醫院,null room,蘇筱晶,,,,0.0,0.0
1177,1177,1178,神犬寵物美容店,null room,王雅祺,,,,0.0,0.0
1178,1178,1179,精晟國際企業社,null room,黃蘭媛,,,,0.0,0.0
1179,1179,1180,哈柔寵物犬舍,臺中市西區台中市西區五權路128號1樓 room,王豊閎,,haroupet@gmail.com,,22.75753,120.26594
1180,1180,1181,華馨寵物美學館,null room,,,,,0.0,0.0
1181,1181,1182,中台動物醫院,臺中市北區中清路一段693號 room,戴河南,,a0921003338@gmail.com,,22.75753,120.26594
1182,1182,1183,信安動物醫院,臺中市北區健行里健行路638號 room,林銘信,,shinane@ms16.hinet.net,,22.75753,120.26594
1183,1183,1184,宏光動物醫院,臺中市北區賴村里健行路588號 room,蔡鴻吟,,t64829@ms23.hinet.net,,22.75753,120.26594
1184,1184,1185,環亞動物醫院,臺中市北區五權路580號 room,黃寶利,04-22237470,asiavet@ms36.hinet.net,,22.75753,120.26594
1185,1185,1186,東南動物醫院,臺中市北區中清路一段712號 room,劉彥杰,,ufat0305@ms14.hinet.net,,22.75753,120.26594
1186,1186,1187,永昌動物醫院,臺中市北屯區北屯路32號 room,楊昌珩,,dvmilu57@ms4.hinet.net,,22.75753,120.26594
1187,1187,1188,一心獸醫院,臺中市北區金華里錦華街56號 room,傅宗楫,,onehart@ms32.hinet.net,,22.75753,120.26594
1188,1188,1189,春天動物醫院,臺中市北區進化北路294號 room,林棠棣,,wecare01@ms32.hinet.net,,22.75753,120.26594
1189,1189,1190,台碩動物醫院,臺中市北區中清路一段470號 room,楊朝交,04-22971976,joule.joule@msa.hinet.net,,22.75753,120.26594
1190,1190,1191,庚欣動物醫院,臺中市北區雙十路2段77號 room,陳姿宇,,bonnie2216@yahoo.com.tw,,22.75753,120.26594
1191,1191,1192,全國動物醫院(北全分院),臺中市北屯區北屯路220號 room,鄧炳池,,,,22.75753,120.26594
1192,1192,1193,全國貓醫院,臺中市北區進化北路162號 room,施懿軒,04-23728839,,,22.75753,120.26594
1193,1193,1194,誠品動物醫院,臺中市北區學士路240號 room,張芳銘,,caca.tsai@msa.hinet.net,,22.75753,120.26594
1194,1194,1195,沐恩動物醫院,臺中市北區健行路865號 room,賴建宏,,ajlai1212@hotmail.com,,22.75753,120.26594
1195,1195,1196,犬揚動物醫院,臺中市北區英才路298號 room,蔡俊祥,04-22059822,cyah298@gmail.com,,22.75753,120.26594
1196,1196,1197,全邑動物醫院,臺中市北區德化街227號 room,黃兆銓,04-24225920,j_chain2002@yahoo.com.tw,,22.75753,120.26594
1197,1197,1198,毛導動物醫院,臺中市北區健行路371號 room,徐皓程,04-22353457,maodaoah@gmail.com,,22.75753,120.26594
1198,1198,1199,感恩動物醫院,臺中市北區忠明路131號 room,潘震威,,a0982902302@gmail.com,,22.75753,120.26594
1199,1199,1200,默默動物醫院,臺中市北區進化路343號 room,王健安,04-22132693,diemeere2014@gmail.com,,22.75753,120.26594
1200,1200,1201,劍橋動物醫院(北屯分院),臺中市北區文心路四段190-2號 room,鄭代乾,04-24718257,cambridgeah@gmail.com,,22.75753,120.26594
1201,1201,1202,小腳印動物醫院,臺中市北區太原路三段78號之5 room,蕭迪元,04-22357471,,,22.75753,120.26594
1202,1202,1203,艾莉亞喵坊,臺中市北區文昌東二街167號1、2樓 room,江鈺菁,,,,22.75753,120.26594
1203,1203,1204,維京叢林緬因貓舍error,臺中市北區東光一街7-6號3樓 room,馮柏霖,,iamlucasfeng@gmail.com,,22.75753,120.26594
1204,1204,1205,社團法人浪浪的後盾,null room,陳炫合,,lang9427@gmail.com,,0.0,0.0
1205,1205,1206,六順動物醫院,臺中市西屯區西安里烈美街173號 room,陳國政,04-27015049,v51689@ms38.hinet.net,,22.75753,120.26594
1206,1206,1207,長生動物醫院,臺中市南屯區南屯路二段52號 room,林銘尚,04-24722396,Longlife52@icloud.com,,22.75753,120.26594
1207,1207,1208,梅島動物醫院,臺中市西屯區西屯路三段148-37號 room,凃潔明,04-24626616,Vet5525@ms25.hinet.net,,22.75753,120.26594
1208,1208,1209,慈愛動物醫院(中港分院),臺中市西屯區台灣大道2段998號 room,葉英良,04-23145976,lk282@yahoo.com.tw,,22.75753,120.26594
1209,1209,1210,英國皇家動物醫院,臺中市西屯區河南路2段429號之b1樓之2 room,蔡焜洋,04-27073887,royal.ah@msa.hinet.net,,22.75753,120.26594
1210,1210,1211,冠生動物醫院,臺中市西屯區河南路2段108號 room,林冠壯,0427088102,linlai38@yahoo.com.tw,,22.75753,120.26594
1211,1211,1212,全國動物醫院(中科分院),臺中市西屯區福科路537號 room,羅勝吉,,nc-vet@vet.com.tw,,22.75753,120.26594
1212,1212,1213,諾德動物醫院,臺中市西屯區青海路二段207之2號 room,呂柏賢,,notevethospital@gmail.com,,22.75753,120.26594
1213,1213,1214,祐田動物醫院,臺中市北屯區崇德二路一段28號 room,李睿鎮,,moon.yvonne@msa.hinet.net,,22.75753,120.26594
1214,1214,1215,台大動物醫院,臺中市西屯區漢口路二段3號 room,紀登有,04-23132308,tdvet@yahoo.com.tw,,22.75753,120.26594
1215,1215,1216,強生動物醫院,臺中市西屯區何厝里漢口路1段137號 room,沈仲生,04-23132309,tb017625@gmail.com,,22.75753,120.26594
1216,1216,1217,台中市寵物商業同業公會,臺中市南屯區文心路一段378號27樓 room,江和樹,04-23209724,tcpet888@gmail.com,,22.75753,120.26594
1217,1217,1218,加諾動物醫院,臺中市西區忠明路113號 room,張琪玟,,jianoah@gmail.com,,22.75753,120.26594
1218,1218,1219,福樂動物醫院,臺中市西屯區大隆路149號 room,郭育霖,04-23207030,kuosholin@gmail.com,,22.75753,120.26594
1219,1219,1220,永康動物醫院,臺中市西屯區永福路167號 room,彭國楨,04-24615748,holykitty18@yahoo.com.tw,,22.75753,120.26594
1220,1220,1221,佳群動物醫院,臺中市西屯區福雅路51號 room,陳光輝,,toxotoxo@hotmail.com,,22.75753,120.26594
1221,1221,1222,艾利動物醫院,臺中市西屯區惠中路二段41號 room,鄭美玉,04-22589518,meiyu0404@gmail.com,,22.75753,120.26594
1222,1222,1223,中科動物醫院,臺中市西屯區玉門路74號 room,黃婷姿,04-24632122,ckah74@gmail.com,,22.75753,120.26594
1223,1223,1224,吉美動物醫院,臺中市西屯區何成里大墩18街120號 room,張智傑,04-23294836,vet23282315@gmail.com,,22.75753,120.26594
1224,1224,1225,貝親動物診所,臺中市西屯區櫻花路128號 room,陳俊賢,,,,22.75753,120.26594
1225,1225,1226,波波動物醫院,臺中市西屯區寧夏路85號 room,李佳展,04-23116910,pawpalah@gmail.com,,22.75753,120.26594
1226,1226,1227,永慶實業股份有限公司河南分公司error,臺中市西屯區河南路二段473號之1樓 room,張慶棋,04-24528370,po1012679@gmail.com,,22.75753,120.26594
1227,1227,1228,幸福貓坊,臺中市西屯區福科路310號 room,謝明雄,04-24634435,,,22.75753,120.26594
1228,1228,1229,台灣動物醫院,臺中市西屯區清海路二段69號 room,吳昆泰,04-23177069,,,22.75753,120.26594
1229,1229,1230,奧斯卡寵物股份有公司(西屯分公司),臺中市西屯區西屯路二段103號 room,蘇方誠,04-23169922,,,22.75753,120.26594
1230,1230,1231,奧斯卡寵物股份有限公司(逢甲),臺中市西屯區西屯路二段259-7號1.2.3樓 room,陳安祥,04-27061234,,,22.75753,120.26594
1231,1231,1232,貓妮一犬寵物會館,臺中市西屯區河南路一段32號1、2樓 room,巫佳憲,23160556,,,22.75753,120.26594
1232,1232,1233,丹堤寵物美容坊error,臺中市西屯區工業區一路6巷26弄2號 room,余秉憲,04-23597927,abelyu77@yahoo.com.tw,,22.75753,120.26594
1233,1233,1234,家人寵物生活館,臺中市西屯區福上巷216弄9號1樓 room,劉茂杞,0930101055,a0930101055@gmail.com,,22.75753,120.26594
1234,1234,1235,貝爾動物醫院,null room,蔡聲揚,,info@bearvet.com,,0.0,0.0
1235,1235,1236,喵喵星球寵物坊,null room,劉政鑫,,alan970210@gmail.com,,0.0,0.0
1236,1236,1237,沐霖貓舍,臺中市西屯區環中路二段1579號20樓之7 room,吳易霖,,mulincattery@gmail.com,,22.75753,120.26594
1237,1237,1238,這裡有喵貓坊,臺中市西屯區西屯路二段268-8巷3號 room,陳筱文,,winniewen607@gmail.com,,22.75753,120.26594
1238,1238,1239,奧斯卡寵物股份有限公司青海分公司,null room,,,,,0.0,0.0
1239,1239,1240,信揚動物醫院,臺中市南屯區南屯路二段271號 room,林金龍,04-24751748,a1133ah@titan.seed.net.tw,,22.75753,120.26594
1240,1240,1241,大敦寵物醫院,臺中市西區精誠一街2號2樓 room,戴更基,04-23200208,tatun888@gmail.com,,22.75753,120.26594
1241,1241,1242,吉米哈利動物醫院,臺中市南屯區大聖街250號 room,王麗貞,04-23100761,n2211057@ms32.hinet.net,,22.75753,120.26594
1242,1242,1243,台中市獸醫師公會,臺中市北區北平一街3號 room,劉彥杰,,tcvma@ms28.hinet.net,,22.75753,120.26594
1243,1243,1244,永吉動物醫院,臺中市南屯區南屯里黎明路一段1191號 room,羅永吉,04-23834737,L27277@iris.seed.net.tw,,22.75753,120.26594
1244,1244,1245,崇仁動物醫院,臺中市南屯區五權西路二段395號 room,郭崇仁,04-22637383,b1166889@ms39.hinet.net,,22.75753,120.26594
1245,1245,1246,田心動物醫院,臺中市南屯區大同里大墩二街82號 room,張金勳,04-23897161,js09297161@gmail.com,,22.75753,120.26594
1246,1246,1247,劍橋動物醫院,臺中市南屯區大墩十三街6號及8號 room,陳旆儒,04-23275346,pic526@kimo.com,,22.75753,120.26594
1247,1247,1248,ㄚ貓ㄚ狗動物醫院,臺中市南屯區大墩11街783號 room,朱照平,04-22544063,amoagou88@yahoo.com.tw,,22.75753,120.26594
1248,1248,1249,健康動物醫院,臺中市南屯區河南路四段222號 room,盧在和,04-22550001,healthvet@yahoo.com.tw,,22.75753,120.26594
1249,1249,1250,慈愛動物醫院(五權分院),臺中市南屯區五權西路2段67號 room,蕭絢燦,04-24716662,,,22.75753,120.26594
1250,1250,1251,全國動物醫院(七期分院),臺中市南屯區五權西路2段203號 room,鄭玉津,,1111@yahoo.com,,22.75753,120.26594
1251,1251,1252,金生動物醫院,臺中市南屯區溝墘里大墩路671號1樓 room,石金生,04-23282369,stone2369@yahoo.com.tw,,22.75753,120.26594
1252,1252,1253,心美動物醫院,臺中市南屯區文心路一段372號 room,余永元,04-23279955,dionysos4@hotmail.com,,22.75753,120.26594
1253,1253,1254,大原動物醫院,臺中市南屯區黎明路2段165號 room,莊連鋒,04-23891108,chuang1000@hotmail.com,,22.75753,120.26594
1254,1254,1255,喵屋貓咪專科醫院error,臺中市南屯區大墩17街125號 room,周春婷,04-23283681,,,22.75753,120.26594
1255,1255,1256,歐陽動物醫院,臺中市南屯區公益路二段632號 room,歐陽銘文,,malemidge@gmail.com,,22.75753,120.26594
1256,1256,1257,長春心時代動物醫院,臺中市西屯區西屯路二段17-1號 room,黃柏儒,04-23171689,everspringah@gmail.com,,22.75753,120.26594
1257,1257,1258,龍恩動物醫院,臺中市南屯區田心里大墩六街287號1樓 room,陳翊龍,04-23830622,,,22.75753,120.26594
1258,1258,1259,哈囉彼得動物醫院,臺中市南屯區東興路二段29號 room,哈囉彼得動物醫院,,hellopeter.vet@gmail.com,,22.75753,120.26594
